ClockLab,,,,
C2-141-1,,,,
15-Jun-2017,00:00,,,,
24,23,55,111.00,0.00
24,23,56,111.00,0.00
24,23,57,105.00,0.00
24,23,58,105.00,0.00
24,23,59,112.00,0.00
25,0,0,86.00,0.00
25,0,1,0.00,0.00
25,0,2,0.00,0.00
25,0,3,53.00,0.00
25,0,4,116.00,0.00
25,0,5,78.00,0.00
25,0,6,103.00,0.00
25,0,7,114.00,0.00
25,0,8,115.00,0.00
25,0,9,109.00,0.00
25,0,10,85.00,0.00
25,0,11,29.00,0.00
25,0,12,110.00,0.00
25,0,13,121.00,0.00
25,0,14,112.00,0.00
25,0,15,79.00,0.00
25,0,16,117.00,0.00
25,0,17,111.00,0.00
25,0,18,112.00,0.00
25,0,19,119.00,0.00
25,0,20,115.00,0.00
25,0,21,106.00,0.00
25,0,22,117.00,0.00
25,0,23,112.00,0.00
25,0,24,113.00,0.00
25,0,25,4.00,0.00
25,0,26,0.00,0.00
25,0,27,0.00,0.00
25,0,28,73.00,0.00
25,0,29,118.00,0.00
25,0,30,123.00,0.00
25,0,31,24.00,0.00
25,0,32,0.00,0.00
25,0,33,4.00,0.00
25,0,34,0.00,0.00
25,0,35,0.00,0.00
25,0,36,0.00,0.00
25,0,37,3.00,0.00
25,0,38,96.00,0.00
25,0,39,100.00,0.00
25,0,40,83.00,0.00
25,0,41,108.00,0.00
25,0,42,103.00,0.00
25,0,43,101.00,0.00
25,0,44,48.00,0.00
25,0,45,0.00,0.00
25,0,46,0.00,0.00
25,0,47,90.00,0.00
25,0,48,108.00,0.00
25,0,49,63.00,0.00
25,0,50,41.00,0.00
25,0,51,84.00,0.00
25,0,52,100.00,0.00
25,0,53,95.00,0.00
25,0,54,31.00,0.00
25,0,55,40.00,0.00
25,0,56,113.00,0.00
25,0,57,118.00,0.00
25,0,58,124.00,0.00
25,0,59,107.00,0.00
25,1,0,112.00,0.00
25,1,1,109.00,0.00
25,1,2,115.00,0.00
25,1,3,114.00,0.00
25,1,4,108.00,0.00
25,1,5,68.00,0.00
25,1,6,0.00,0.00
25,1,7,0.00,0.00
25,1,8,37.00,0.00
25,1,9,86.00,0.00
25,1,10,112.00,0.00
25,1,11,115.00,0.00
25,1,12,107.00,0.00
25,1,13,121.00,0.00
25,1,14,109.00,0.00
25,1,15,105.00,0.00
25,1,16,97.00,0.00
25,1,17,55.00,0.00
25,1,18,103.00,0.00
25,1,19,115.00,0.00
25,1,20,81.00,0.00
25,1,21,115.00,0.00
25,1,22,117.00,0.00
25,1,23,111.00,0.00
25,1,24,93.00,0.00
25,1,25,116.00,0.00
25,1,26,111.00,0.00
25,1,27,115.00,0.00
25,1,28,122.00,0.00
25,1,29,113.00,0.00
25,1,30,111.00,0.00
25,1,31,104.00,0.00
25,1,32,0.00,0.00
25,1,33,0.00,0.00
25,1,34,0.00,0.00
25,1,35,85.00,0.00
25,1,36,120.00,0.00
25,1,37,112.00,0.00
25,1,38,97.00,0.00
25,1,39,0.00,0.00
25,1,40,0.00,0.00
25,1,41,0.00,0.00
25,1,42,64.00,0.00
25,1,43,115.00,0.00
25,1,44,111.00,0.00
25,1,45,74.00,0.00
25,1,46,108.00,0.00
25,1,47,72.00,0.00
25,1,48,11.00,0.00
25,1,49,0.00,0.00
25,1,50,0.00,0.00
25,1,51,0.00,0.00
25,1,52,0.00,0.00
25,1,53,0.00,0.00
25,1,54,0.00,0.00
25,1,55,0.00,0.00
25,1,56,0.00,0.00
25,1,57,0.00,0.00
25,1,58,0.00,0.00
25,1,59,10.00,0.00
25,2,0,12.00,0.00
25,2,1,51.00,0.00
25,2,2,6.00,0.00
25,2,3,0.00,0.00
25,2,4,0.00,0.00
25,2,5,0.00,0.00
25,2,6,0.00,0.00
25,2,7,0.00,0.00
25,2,8,0.00,0.00
25,2,9,6.00,0.00
25,2,10,52.00,0.00
25,2,11,8.00,0.00
25,2,12,0.00,0.00
25,2,13,0.00,0.00
25,2,14,1.00,0.00
25,2,15,0.00,0.00
25,2,16,0.00,0.00
25,2,17,0.00,0.00
25,2,18,0.00,0.00
25,2,19,0.00,0.00
25,2,20,0.00,0.00
25,2,21,0.00,0.00
25,2,22,23.00,0.00
25,2,23,25.00,0.00
25,2,24,34.00,0.00
25,2,25,44.00,0.00
25,2,26,0.00,0.00
25,2,27,0.00,0.00
25,2,28,0.00,0.00
25,2,29,8.00,0.00
25,2,30,24.00,0.00
25,2,31,67.00,0.00
25,2,32,0.00,0.00
25,2,33,0.00,0.00
25,2,34,0.00,0.00
25,2,35,0.00,0.00
25,2,36,0.00,0.00
25,2,37,0.00,0.00
25,2,38,0.00,0.00
25,2,39,0.00,0.00
25,2,40,0.00,0.00
25,2,41,0.00,0.00
25,2,42,4.00,0.00
25,2,43,0.00,0.00
25,2,44,0.00,0.00
25,2,45,0.00,0.00
25,2,46,0.00,0.00
25,2,47,0.00,0.00
25,2,48,0.00,0.00
25,2,49,0.00,0.00
25,2,50,0.00,0.00
25,2,51,0.00,0.00
25,2,52,0.00,0.00
25,2,53,0.00,0.00
25,2,54,0.00,0.00
25,2,55,0.00,0.00
25,2,56,0.00,0.00
25,2,57,0.00,0.00
25,2,58,0.00,0.00
25,2,59,0.00,0.00
25,3,0,0.00,0.00
25,3,1,0.00,0.00
25,3,2,0.00,0.00
25,3,3,0.00,0.00
25,3,4,0.00,0.00
25,3,5,0.00,0.00
25,3,6,0.00,0.00
25,3,7,0.00,0.00
25,3,8,0.00,0.00
25,3,9,0.00,0.00
25,3,10,0.00,0.00
25,3,11,0.00,0.00
25,3,12,0.00,0.00
25,3,13,0.00,0.00
25,3,14,0.00,0.00
25,3,15,0.00,0.00
25,3,16,0.00,0.00
25,3,17,0.00,0.00
25,3,18,0.00,0.00
25,3,19,0.00,0.00
25,3,20,0.00,0.00
25,3,21,0.00,0.00
25,3,22,0.00,0.00
25,3,23,0.00,0.00
25,3,24,0.00,0.00
25,3,25,0.00,0.00
25,3,26,0.00,0.00
25,3,27,0.00,0.00
25,3,28,0.00,0.00
25,3,29,0.00,0.00
25,3,30,0.00,0.00
25,3,31,0.00,0.00
25,3,32,0.00,0.00
25,3,33,0.00,0.00
25,3,34,0.00,0.00
25,3,35,0.00,0.00
25,3,36,0.00,0.00
25,3,37,0.00,0.00
25,3,38,0.00,0.00
25,3,39,0.00,0.00
25,3,40,0.00,0.00
25,3,41,0.00,0.00
25,3,42,0.00,0.00
25,3,43,0.00,0.00
25,3,44,0.00,0.00
25,3,45,0.00,0.00
25,3,46,0.00,0.00
25,3,47,0.00,0.00
25,3,48,0.00,0.00
25,3,49,0.00,0.00
25,3,50,0.00,0.00
25,3,51,0.00,0.00
25,3,52,0.00,0.00
25,3,53,0.00,0.00
25,3,54,0.00,0.00
25,3,55,0.00,0.00
25,3,56,0.00,0.00
25,3,57,0.00,0.00
25,3,58,0.00,0.00
25,3,59,2.00,0.00
25,4,0,0.00,0.00
25,4,1,0.00,0.00
25,4,2,0.00,0.00
25,4,3,0.00,0.00
25,4,4,0.00,0.00
25,4,5,0.00,0.00
25,4,6,0.00,0.00
25,4,7,0.00,0.00
25,4,8,0.00,0.00
25,4,9,0.00,0.00
25,4,10,0.00,0.00
25,4,11,0.00,0.00
25,4,12,0.00,0.00
25,4,13,0.00,0.00
25,4,14,0.00,0.00
25,4,15,0.00,0.00
25,4,16,0.00,0.00
25,4,17,0.00,0.00
25,4,18,0.00,0.00
25,4,19,0.00,0.00
25,4,20,0.00,0.00
25,4,21,0.00,0.00
25,4,22,0.00,0.00
25,4,23,0.00,0.00
25,4,24,0.00,0.00
25,4,25,0.00,0.00
25,4,26,0.00,0.00
25,4,27,0.00,0.00
25,4,28,0.00,0.00
25,4,29,0.00,0.00
25,4,30,0.00,0.00
25,4,31,0.00,0.00
25,4,32,0.00,0.00
25,4,33,0.00,0.00
25,4,34,0.00,0.00
25,4,35,0.00,0.00
25,4,36,0.00,0.00
25,4,37,0.00,0.00
25,4,38,0.00,0.00
25,4,39,0.00,0.00
25,4,40,0.00,0.00
25,4,41,0.00,0.00
25,4,42,0.00,0.00
25,4,43,0.00,0.00
25,4,44,0.00,0.00
25,4,45,0.00,0.00
25,4,46,0.00,0.00
25,4,47,0.00,0.00
25,4,48,0.00,0.00
25,4,49,0.00,0.00
25,4,50,0.00,0.00
25,4,51,0.00,0.00
25,4,52,0.00,0.00
25,4,53,0.00,0.00
25,4,54,0.00,0.00
25,4,55,0.00,0.00
25,4,56,0.00,0.00
25,4,57,0.00,0.00
25,4,58,0.00,0.00
25,4,59,0.00,0.00
25,5,0,0.00,0.00
25,5,1,0.00,0.00
25,5,2,0.00,0.00
25,5,3,0.00,0.00
25,5,4,0.00,0.00
25,5,5,0.00,0.00
25,5,6,0.00,0.00
25,5,7,0.00,0.00
25,5,8,0.00,0.00
25,5,9,0.00,0.00
25,5,10,0.00,0.00
25,5,11,0.00,0.00
25,5,12,0.00,0.00
25,5,13,0.00,0.00
25,5,14,0.00,0.00
25,5,15,0.00,0.00
25,5,16,0.00,0.00
25,5,17,0.00,0.00
25,5,18,0.00,0.00
25,5,19,0.00,0.00
25,5,20,0.00,0.00
25,5,21,0.00,0.00
25,5,22,0.00,0.00
25,5,23,0.00,0.00
25,5,24,0.00,0.00
25,5,25,0.00,0.00
25,5,26,0.00,0.00
25,5,27,0.00,0.00
25,5,28,0.00,0.00
25,5,29,0.00,0.00
25,5,30,0.00,0.00
25,5,31,0.00,0.00
25,5,32,0.00,0.00
25,5,33,0.00,0.00
25,5,34,0.00,0.00
25,5,35,0.00,0.00
25,5,36,0.00,0.00
25,5,37,0.00,0.00
25,5,38,0.00,0.00
25,5,39,0.00,0.00
25,5,40,0.00,0.00
25,5,41,0.00,0.00
25,5,42,0.00,0.00
25,5,43,0.00,0.00
25,5,44,0.00,0.00
25,5,45,0.00,0.00
25,5,46,0.00,0.00
25,5,47,0.00,0.00
25,5,48,0.00,0.00
25,5,49,0.00,0.00
25,5,50,0.00,0.00
25,5,51,0.00,0.00
25,5,52,0.00,0.00
25,5,53,0.00,0.00
25,5,54,0.00,0.00
25,5,55,0.00,0.00
25,5,56,0.00,0.00
25,5,57,0.00,0.00
25,5,58,0.00,0.00
25,5,59,0.00,0.00
25,6,0,0.00,0.00
25,6,1,0.00,0.00
25,6,2,0.00,0.00
25,6,3,0.00,0.00
25,6,4,0.00,0.00
25,6,5,0.00,0.00
25,6,6,0.00,0.00
25,6,7,0.00,0.00
25,6,8,0.00,0.00
25,6,9,0.00,0.00
25,6,10,0.00,0.00
25,6,11,0.00,0.00
25,6,12,0.00,0.00
25,6,13,0.00,0.00
25,6,14,0.00,0.00
25,6,15,0.00,0.00
25,6,16,0.00,0.00
25,6,17,0.00,0.00
25,6,18,0.00,0.00
25,6,19,0.00,0.00
25,6,20,0.00,0.00
25,6,21,0.00,0.00
25,6,22,0.00,0.00
25,6,23,0.00,0.00
25,6,24,0.00,0.00
25,6,25,0.00,0.00
25,6,26,0.00,0.00
25,6,27,0.00,0.00
25,6,28,0.00,0.00
25,6,29,0.00,0.00
25,6,30,0.00,0.00
25,6,31,0.00,0.00
25,6,32,0.00,0.00
25,6,33,0.00,0.00
25,6,34,0.00,0.00
25,6,35,0.00,0.00
25,6,36,0.00,0.00
25,6,37,0.00,0.00
25,6,38,0.00,0.00
25,6,39,0.00,0.00
25,6,40,0.00,0.00
25,6,41,0.00,0.00
25,6,42,0.00,0.00
25,6,43,0.00,0.00
25,6,44,0.00,0.00
25,6,45,0.00,0.00
25,6,46,0.00,0.00
25,6,47,0.00,0.00
25,6,48,0.00,0.00
25,6,49,0.00,0.00
25,6,50,0.00,0.00
25,6,51,0.00,0.00
25,6,52,0.00,0.00
25,6,53,0.00,0.00
25,6,54,0.00,0.00
25,6,55,0.00,0.00
25,6,56,0.00,0.00
25,6,57,0.00,0.00
25,6,58,0.00,0.00
25,6,59,0.00,0.00
25,7,0,0.00,0.00
25,7,1,0.00,0.00
25,7,2,0.00,0.00
25,7,3,0.00,0.00
25,7,4,0.00,0.00
25,7,5,0.00,0.00
25,7,6,0.00,0.00
25,7,7,0.00,0.00
25,7,8,0.00,0.00
25,7,9,0.00,0.00
25,7,10,0.00,0.00
25,7,11,0.00,0.00
25,7,12,0.00,0.00
25,7,13,0.00,0.00
25,7,14,0.00,0.00
25,7,15,0.00,0.00
25,7,16,0.00,0.00
25,7,17,0.00,0.00
25,7,18,0.00,0.00
25,7,19,0.00,0.00
25,7,20,0.00,0.00
25,7,21,0.00,0.00
25,7,22,0.00,0.00
25,7,23,0.00,0.00
25,7,24,0.00,0.00
25,7,25,0.00,0.00
25,7,26,0.00,0.00
25,7,27,0.00,0.00
25,7,28,0.00,0.00
25,7,29,0.00,0.00
25,7,30,0.00,0.00
25,7,31,0.00,0.00
25,7,32,0.00,0.00
25,7,33,0.00,0.00
25,7,34,0.00,0.00
25,7,35,0.00,0.00
25,7,36,0.00,0.00
25,7,37,0.00,0.00
25,7,38,0.00,0.00
25,7,39,0.00,0.00
25,7,40,0.00,0.00
25,7,41,0.00,0.00
25,7,42,0.00,0.00
25,7,43,0.00,0.00
25,7,44,0.00,0.00
25,7,45,0.00,0.00
25,7,46,0.00,0.00
25,7,47,0.00,0.00
25,7,48,0.00,0.00
25,7,49,0.00,0.00
25,7,50,0.00,0.00
25,7,51,0.00,0.00
25,7,52,0.00,0.00
25,7,53,0.00,0.00
25,7,54,0.00,0.00
25,7,55,0.00,0.00
25,7,56,0.00,0.00
25,7,57,0.00,0.00
25,7,58,0.00,0.00
25,7,59,0.00,0.00
25,8,0,0.00,0.00
25,8,1,0.00,0.00
25,8,2,0.00,0.00
25,8,3,0.00,0.00
25,8,4,0.00,0.00
25,8,5,12.00,0.00
25,8,6,43.00,0.00
25,8,7,49.00,0.00
25,8,8,1.00,0.00
25,8,9,1.00,0.00
25,8,10,1.00,0.00
25,8,11,0.00,0.00
25,8,12,1.00,0.00
25,8,13,8.00,0.00
25,8,14,2.00,0.00
25,8,15,66.00,0.00
25,8,16,33.00,0.00
25,8,17,24.00,0.00
25,8,18,64.00,0.00
25,8,19,53.00,0.00
25,8,20,51.00,0.00
25,8,21,81.00,0.00
25,8,22,82.00,0.00
25,8,23,61.00,0.00
25,8,24,3.00,0.00
25,8,25,1.00,0.00
25,8,26,0.00,0.00
25,8,27,0.00,0.00
25,8,28,0.00,0.00
25,8,29,0.00,0.00
25,8,30,0.00,0.00
25,8,31,0.00,0.00
25,8,32,0.00,0.00
25,8,33,0.00,0.00
25,8,34,0.00,0.00
25,8,35,0.00,0.00
25,8,36,0.00,0.00
25,8,37,0.00,0.00
25,8,38,0.00,0.00
25,8,39,0.00,0.00
25,8,40,0.00,0.00
25,8,41,0.00,0.00
25,8,42,0.00,0.00
25,8,43,0.00,0.00
25,8,44,0.00,0.00
25,8,45,0.00,0.00
25,8,46,0.00,0.00
25,8,47,0.00,0.00
25,8,48,0.00,0.00
25,8,49,0.00,0.00
25,8,50,0.00,0.00
25,8,51,0.00,0.00
25,8,52,0.00,0.00
25,8,53,0.00,0.00
25,8,54,0.00,0.00
25,8,55,0.00,0.00
25,8,56,0.00,0.00
25,8,57,0.00,0.00
25,8,58,0.00,0.00
25,8,59,0.00,0.00
25,9,0,0.00,0.00
25,9,1,0.00,0.00
25,9,2,0.00,0.00
25,9,3,0.00,0.00
25,9,4,0.00,0.00
25,9,5,0.00,0.00
25,9,6,0.00,0.00
25,9,7,0.00,0.00
25,9,8,0.00,0.00
25,9,9,0.00,0.00
25,9,10,0.00,0.00
25,9,11,0.00,0.00
25,9,12,0.00,0.00
25,9,13,0.00,0.00
25,9,14,0.00,0.00
25,9,15,0.00,0.00
25,9,16,0.00,0.00
25,9,17,0.00,0.00
25,9,18,0.00,0.00
25,9,19,0.00,0.00
25,9,20,0.00,0.00
25,9,21,0.00,0.00
25,9,22,0.00,0.00
25,9,23,0.00,0.00
25,9,24,0.00,0.00
25,9,25,0.00,0.00
25,9,26,0.00,0.00
25,9,27,0.00,0.00
25,9,28,0.00,0.00
25,9,29,0.00,0.00
25,9,30,0.00,0.00
25,9,31,0.00,0.00
25,9,32,0.00,0.00
25,9,33,0.00,0.00
25,9,34,0.00,0.00
25,9,35,0.00,0.00
25,9,36,0.00,0.00
25,9,37,0.00,0.00
25,9,38,0.00,0.00
25,9,39,0.00,0.00
25,9,40,0.00,0.00
25,9,41,0.00,0.00
25,9,42,0.00,0.00
25,9,43,0.00,0.00
25,9,44,0.00,0.00
25,9,45,0.00,0.00
25,9,46,0.00,0.00
25,9,47,0.00,0.00
25,9,48,0.00,0.00
25,9,49,0.00,0.00
25,9,50,0.00,0.00
25,9,51,0.00,0.00
25,9,52,0.00,0.00
25,9,53,0.00,0.00
25,9,54,0.00,0.00
25,9,55,0.00,0.00
25,9,56,0.00,0.00
25,9,57,0.00,0.00
25,9,58,0.00,0.00
25,9,59,0.00,0.00
25,10,0,0.00,0.00
25,10,1,0.00,0.00
25,10,2,0.00,0.00
25,10,3,0.00,0.00
25,10,4,0.00,0.00
25,10,5,0.00,0.00
25,10,6,0.00,0.00
25,10,7,0.00,0.00
25,10,8,0.00,0.00
25,10,9,0.00,0.00
25,10,10,0.00,0.00
25,10,11,0.00,0.00
25,10,12,0.00,0.00
25,10,13,0.00,0.00
25,10,14,0.00,0.00
25,10,15,0.00,0.00
25,10,16,0.00,0.00
25,10,17,0.00,0.00
25,10,18,0.00,0.00
25,10,19,0.00,0.00
25,10,20,0.00,0.00
25,10,21,0.00,0.00
25,10,22,0.00,0.00
25,10,23,0.00,0.00
25,10,24,0.00,0.00
25,10,25,0.00,0.00
25,10,26,0.00,0.00
25,10,27,0.00,0.00
25,10,28,0.00,0.00
25,10,29,0.00,0.00
25,10,30,0.00,0.00
25,10,31,0.00,0.00
25,10,32,0.00,0.00
25,10,33,0.00,0.00
25,10,34,0.00,0.00
25,10,35,0.00,0.00
25,10,36,0.00,0.00
25,10,37,0.00,0.00
25,10,38,0.00,0.00
25,10,39,0.00,0.00
25,10,40,0.00,0.00
25,10,41,0.00,0.00
25,10,42,0.00,0.00
25,10,43,0.00,0.00
25,10,44,0.00,0.00
25,10,45,1.00,0.00
25,10,46,0.00,0.00
25,10,47,0.00,0.00
25,10,48,0.00,0.00
25,10,49,0.00,0.00
25,10,50,0.00,0.00
25,10,51,0.00,0.00
25,10,52,0.00,0.00
25,10,53,0.00,0.00
25,10,54,0.00,0.00
25,10,55,0.00,0.00
25,10,56,0.00,0.00
25,10,57,0.00,0.00
25,10,58,0.00,0.00
25,10,59,0.00,0.00
25,11,0,0.00,0.00
25,11,1,0.00,0.00
25,11,2,0.00,0.00
25,11,3,0.00,0.00
25,11,4,0.00,0.00
25,11,5,0.00,0.00
25,11,6,0.00,0.00
25,11,7,0.00,0.00
25,11,8,0.00,0.00
25,11,9,0.00,0.00
25,11,10,0.00,0.00
25,11,11,0.00,0.00
25,11,12,0.00,0.00
25,11,13,0.00,0.00
25,11,14,0.00,0.00
25,11,15,0.00,0.00
25,11,16,0.00,0.00
25,11,17,0.00,0.00
25,11,18,0.00,0.00
25,11,19,0.00,0.00
25,11,20,0.00,0.00
25,11,21,0.00,0.00
25,11,22,0.00,0.00
25,11,23,0.00,0.00
25,11,24,0.00,0.00
25,11,25,0.00,0.00
25,11,26,0.00,0.00
25,11,27,0.00,0.00
25,11,28,0.00,0.00
25,11,29,0.00,0.00
25,11,30,0.00,0.00
25,11,31,0.00,0.00
25,11,32,0.00,0.00
25,11,33,0.00,0.00
25,11,34,0.00,0.00
25,11,35,0.00,0.00
25,11,36,0.00,0.00
25,11,37,0.00,0.00
25,11,38,0.00,0.00
25,11,39,0.00,0.00
25,11,40,0.00,0.00
25,11,41,0.00,0.00
25,11,42,0.00,0.00
25,11,43,0.00,0.00
25,11,44,0.00,0.00
25,11,45,0.00,0.00
25,11,46,0.00,0.00
25,11,47,0.00,0.00
25,11,48,0.00,0.00
25,11,49,0.00,0.00
25,11,50,0.00,0.00
25,11,51,0.00,0.00
25,11,52,0.00,0.00
25,11,53,0.00,0.00
25,11,54,0.00,0.00
25,11,55,0.00,0.00
25,11,56,0.00,0.00
25,11,57,0.00,0.00
25,11,58,0.00,0.00
25,11,59,0.00,0.00
25,12,0,0.00,0.00
25,12,1,0.00,0.00
25,12,2,0.00,0.00
25,12,3,0.00,0.00
25,12,4,0.00,0.00
25,12,5,0.00,0.00
25,12,6,0.00,0.00
25,12,7,0.00,0.00
25,12,8,0.00,0.00
25,12,9,0.00,0.00
25,12,10,0.00,0.00
25,12,11,0.00,0.00
25,12,12,0.00,0.00
25,12,13,0.00,0.00
25,12,14,0.00,0.00
25,12,15,0.00,0.00
25,12,16,0.00,0.00
25,12,17,0.00,0.00
25,12,18,0.00,0.00
25,12,19,0.00,0.00
25,12,20,0.00,0.00
25,12,21,0.00,0.00
25,12,22,0.00,0.00
25,12,23,0.00,0.00
25,12,24,0.00,0.00
25,12,25,0.00,0.00
25,12,26,0.00,0.00
25,12,27,0.00,0.00
25,12,28,0.00,0.00
25,12,29,0.00,0.00
25,12,30,0.00,0.00
25,12,31,0.00,0.00
25,12,32,0.00,0.00
25,12,33,0.00,0.00
25,12,34,0.00,0.00
25,12,35,0.00,0.00
25,12,36,0.00,0.00
25,12,37,0.00,0.00
25,12,38,0.00,0.00
25,12,39,0.00,0.00
25,12,40,0.00,0.00
25,12,41,0.00,0.00
25,12,42,0.00,0.00
25,12,43,0.00,0.00
25,12,44,0.00,0.00
25,12,45,0.00,0.00
25,12,46,0.00,0.00
25,12,47,0.00,0.00
25,12,48,0.00,0.00
25,12,49,0.00,0.00
25,12,50,0.00,0.00
25,12,51,0.00,0.00
25,12,52,0.00,0.00
25,12,53,0.00,0.00
25,12,54,0.00,0.00
25,12,55,0.00,0.00
25,12,56,0.00,0.00
25,12,57,0.00,0.00
25,12,58,0.00,0.00
25,12,59,0.00,0.00
25,13,0,0.00,0.00
25,13,1,0.00,0.00
25,13,2,0.00,0.00
25,13,3,0.00,0.00
25,13,4,0.00,0.00
25,13,5,0.00,0.00
25,13,6,0.00,0.00
25,13,7,0.00,0.00
25,13,8,0.00,0.00
25,13,9,0.00,0.00
25,13,10,0.00,0.00
25,13,11,0.00,0.00
25,13,12,0.00,0.00
25,13,13,0.00,0.00
25,13,14,0.00,0.00
25,13,15,0.00,0.00
25,13,16,0.00,0.00
25,13,17,0.00,0.00
25,13,18,0.00,0.00
25,13,19,0.00,0.00
25,13,20,0.00,0.00
25,13,21,0.00,0.00
25,13,22,0.00,0.00
25,13,23,0.00,0.00
25,13,24,0.00,0.00
25,13,25,0.00,0.00
25,13,26,0.00,0.00
25,13,27,0.00,0.00
25,13,28,0.00,0.00
25,13,29,0.00,0.00
25,13,30,0.00,0.00
25,13,31,0.00,0.00
25,13,32,0.00,0.00
25,13,33,0.00,0.00
25,13,34,0.00,0.00
25,13,35,0.00,0.00
25,13,36,0.00,0.00
25,13,37,0.00,0.00
25,13,38,0.00,0.00
25,13,39,0.00,0.00
25,13,40,0.00,0.00
25,13,41,0.00,0.00
25,13,42,0.00,0.00
25,13,43,0.00,0.00
25,13,44,0.00,0.00
25,13,45,0.00,0.00
25,13,46,0.00,0.00
25,13,47,0.00,0.00
25,13,48,0.00,0.00
25,13,49,0.00,0.00
25,13,50,0.00,0.00
25,13,51,0.00,0.00
25,13,52,0.00,0.00
25,13,53,0.00,0.00
25,13,54,0.00,0.00
25,13,55,0.00,0.00
25,13,56,3.00,0.00
25,13,57,0.00,0.00
25,13,58,0.00,0.00
25,13,59,0.00,0.00
25,14,0,0.00,0.00
25,14,1,0.00,0.00
25,14,2,0.00,0.00
25,14,3,0.00,0.00
25,14,4,0.00,0.00
25,14,5,0.00,0.00
25,14,6,0.00,0.00
25,14,7,0.00,0.00
25,14,8,0.00,0.00
25,14,9,0.00,0.00
25,14,10,0.00,0.00
25,14,11,0.00,0.00
25,14,12,0.00,0.00
25,14,13,0.00,0.00
25,14,14,0.00,0.00
25,14,15,0.00,0.00
25,14,16,0.00,0.00
25,14,17,0.00,0.00
25,14,18,0.00,0.00
25,14,19,0.00,0.00
25,14,20,0.00,0.00
25,14,21,0.00,0.00
25,14,22,0.00,0.00
25,14,23,0.00,0.00
25,14,24,0.00,0.00
25,14,25,0.00,0.00
25,14,26,0.00,0.00
25,14,27,0.00,0.00
25,14,28,0.00,0.00
25,14,29,0.00,0.00
25,14,30,0.00,0.00
25,14,31,0.00,0.00
25,14,32,0.00,0.00
25,14,33,0.00,0.00
25,14,34,0.00,0.00
25,14,35,0.00,0.00
25,14,36,0.00,0.00
25,14,37,0.00,0.00
25,14,38,0.00,0.00
25,14,39,0.00,0.00
25,14,40,0.00,0.00
25,14,41,0.00,0.00
25,14,42,0.00,0.00
25,14,43,0.00,0.00
25,14,44,0.00,0.00
25,14,45,0.00,0.00
25,14,46,0.00,0.00
25,14,47,0.00,0.00
25,14,48,0.00,0.00
25,14,49,0.00,0.00
25,14,50,0.00,0.00
25,14,51,0.00,0.00
25,14,52,0.00,0.00
25,14,53,0.00,0.00
25,14,54,25.00,0.00
25,14,55,5.00,0.00
25,14,56,0.00,0.00
25,14,57,2.00,0.00
25,14,58,0.00,0.00
25,14,59,0.00,0.00
25,15,0,0.00,0.00
25,15,1,0.00,0.00
25,15,2,38.00,0.00
25,15,3,50.00,0.00
25,15,4,85.00,0.00
25,15,5,59.00,0.00
25,15,6,55.00,0.00
25,15,7,66.00,0.00
25,15,8,61.00,0.00
25,15,9,93.00,0.00
25,15,10,86.00,0.00
25,15,11,95.00,0.00
25,15,12,106.00,0.00
25,15,13,49.00,0.00
25,15,14,0.00,0.00
25,15,15,13.00,0.00
25,15,16,76.00,0.00
25,15,17,82.00,0.00
25,15,18,55.00,0.00
25,15,19,67.00,0.00
25,15,20,64.00,0.00
25,15,21,65.00,0.00
25,15,22,84.00,0.00
25,15,23,77.00,0.00
25,15,24,80.00,0.00
25,15,25,91.00,0.00
25,15,26,97.00,0.00
25,15,27,66.00,0.00
25,15,28,85.00,0.00
25,15,29,97.00,0.00
25,15,30,88.00,0.00
25,15,31,81.00,0.00
25,15,32,77.00,0.00
25,15,33,70.00,0.00
25,15,34,0.00,0.00
25,15,35,0.00,0.00
25,15,36,0.00,0.00
25,15,37,0.00,0.00
25,15,38,0.00,0.00
25,15,39,0.00,0.00
25,15,40,0.00,0.00
25,15,41,0.00,0.00
25,15,42,0.00,0.00
25,15,43,30.00,0.00
25,15,44,67.00,0.00
25,15,45,93.00,0.00
25,15,46,98.00,0.00
25,15,47,92.00,0.00
25,15,48,31.00,0.00
25,15,49,95.00,0.00
25,15,50,103.00,0.00
25,15,51,100.00,0.00
25,15,52,103.00,0.00
25,15,53,104.00,0.00
25,15,54,106.00,0.00
25,15,55,32.00,0.00
25,15,56,82.00,0.00
25,15,57,77.00,0.00
25,15,58,83.00,0.00
25,15,59,83.00,0.00
25,16,0,0.00,0.00
25,16,1,68.00,0.00
25,16,2,87.00,0.00
25,16,3,92.00,0.00
25,16,4,66.00,0.00
25,16,5,73.00,0.00
25,16,6,97.00,0.00
25,16,7,100.00,0.00
25,16,8,103.00,0.00
25,16,9,49.00,0.00
25,16,10,0.00,0.00
25,16,11,0.00,0.00
25,16,12,0.00,0.00
25,16,13,50.00,0.00
25,16,14,94.00,0.00
25,16,15,110.00,0.00
25,16,16,56.00,0.00
25,16,17,97.00,0.00
25,16,18,73.00,0.00
25,16,19,68.00,0.00
25,16,20,99.00,0.00
25,16,21,91.00,0.00
25,16,22,19.00,0.00
25,16,23,89.00,0.00
25,16,24,106.00,0.00
25,16,25,107.00,0.00
25,16,26,108.00,0.00
25,16,27,93.00,0.00
25,16,28,104.00,0.00
25,16,29,98.00,0.00
25,16,30,0.00,0.00
25,16,31,18.00,0.00
